id,title,brand,processor,ram,storage,price_raw,price,condition,location,slug,link,shop_name,is_member,timestamp
6a4f5de57c9d3783096bfb54,lenovo idea pad core i7 13th gen,Lenovo,CORE I7,Unknown,Unknown,"Rs 190,000",190000,Used,Kurunegala,lenovo-idea-pad-core-i7-13th-gen-for-sale-kurunegala,https://ikman.lk/en/ad/lenovo-idea-pad-core-i7-13th-gen-for-sale-kurunegala,,False,2 months
6a4f5c1be3a33db7297d57a0,HP 15 AY104TU Core i5 7200U 7th GEN 15.6 inch Display 12GB RAM 256GB SSD,Hp,CORE I5,12GB,256 SSD,"Rs 77,990",77990,Used,Kalutara,hp-15-ay104tu-core-i5-7200u-7th-gen-156-inch-display-12gb-ram-256gb-ssd-for-sale-kalutara-3,https://ikman.lk/en/ad/hp-15-ay104tu-core-i5-7200u-7th-gen-156-inch-display-12gb-ram-256gb-ssd-for-sale-kalutara-3,Lap.lk,True,2 months
6a4f5bec9969632a31132967,Dell G15 Core i7 -10750H 10th Gen 16GB Ram -256GB GTX 1650Ti /4GB Laptop,Dell,CORE I7,16GB,Unknown,"Rs 169,000",169000,Used,Colombo,dell-g15-core-i7-10750h-10th-gen-16gb-ram-256gb-gtx-1650ti-4gb-laptop-for-sale-colombo-6,https://ikman.lk/en/ad/dell-g15-core-i7-10750h-10th-gen-16gb-ram-256gb-gtx-1650ti-4gb-laptop-for-sale-colombo-6, Laptop Market,True,2 months
6a4f59c0c30f50d8a46bfafa,HP Elitebook X360 830 G7 /Core 5 10th Gen +16GB RAM 256GB Laptop,Hp,Unknown,16GB,Unknown,"Rs 109,000",109000,Used,Colombo,hp-elitebook-x360-830-g7-core-5-10th-gen-16gb-ram-256gb-laptop-for-sale-colombo-20,https://ikman.lk/en/ad/hp-elitebook-x360-830-g7-core-5-10th-gen-16gb-ram-256gb-laptop-for-sale-colombo-20,I MAC LK(PVT)LTD,True,2 months
6a4f57d9d58bec84287d573b,New Dell Latitude 5420 Core i7-11th Gen 8 Ram 256GB Nvme SSD Laptop,Dell,CORE I7,256GB,256 NVME,"Rs 119,000",119000,Used,Colombo,new-dell-latitude-5420-core-i7-11th-gen-8-ram-256gb-nvme-ssd-laptop-for-sale-colombo-7,https://ikman.lk/en/ad/new-dell-latitude-5420-core-i7-11th-gen-8-ram-256gb-nvme-ssd-laptop-for-sale-colombo-7, Laptop Market,True,2 months
6a4f5319916be7bccc02885f,Lenovo Laptop Core i5 8Gb,Lenovo,CORE I5,Unknown,Unknown,"Rs 61,900",61900,Used,Gampaha,lenovo-laptop-core-i5-8gb-for-sale-gampaha,https://ikman.lk/en/ad/lenovo-laptop-core-i5-8gb-for-sale-gampaha,,False,2 months
6a4f5307572f6c0529d870cf,Ryzen 5 pro Lenovo Thinkbook 16GB DDR4 Radeon RX 14 inches,Lenovo,RYZEN 5,16GB,Unknown,"Rs 89,500",89500,Used,Colombo,ryzen-5-pro-lenovo-thinkbook-16gb-ddr4-radeon-rx-14-inches-for-sale-colombo,https://ikman.lk/en/ad/ryzen-5-pro-lenovo-thinkbook-16gb-ddr4-radeon-rx-14-inches-for-sale-colombo,OneStore,True,2 months
6a4f527cf11e39f1a8403d30,Dell Latitude 5400 i5 8th Gen -8GB RAM -256GB NVME SSD -14 Inch Laptop,Dell,I5,8GB,256 NVME,"Rs 73,000",73000,Used,Colombo,dell-latitude-5400-i5-8th-gen-8gb-ram-256gb-nvme-ssd-14-inch-laptop-for-sale-colombo-35,https://ikman.lk/en/ad/dell-latitude-5400-i5-8th-gen-8gb-ram-256gb-nvme-ssd-14-inch-laptop-for-sale-colombo-35,I MAC LK(PVT)LTD,True,2 months
6a4f4f37a3731a56ded870a7,Acer Aspire E5-576G Core i5 8th Gen Laptop,Acer,CORE I5,Unknown,Unknown,"Rs 60,000",60000,Used,Colombo,acer-core-i5-8th-gen-laptop-for-sale-colombo,https://ikman.lk/en/ad/acer-core-i5-8th-gen-laptop-for-sale-colombo,,False,2 months
6a4f5077acb5ea9de3fb6772,HP Probook 650 G4 i5 7th Gen Laptop,Hp,I5,Unknown,Unknown,"Rs 76,990",76990,Used,Gampaha,hp-probook-650-g4-i5-7th-gen-laptop-for-sale-gampaha,https://ikman.lk/en/ad/hp-probook-650-g4-i5-7th-gen-laptop-for-sale-gampaha,Hello Mobile & Laptop,True,2 months
6a4f505743279cdc6305f7e4,Rotatable 2 in 1 Thinkpad X13 Yoga i7 10thGen 16GB RAM touch No pen,Other,I7,16GB,Unknown,"Rs 109,500",109500,Used,Colombo,rotatable-2-in-1-thinkpad-x13-yoga-i7-10thgen-16gb-ram-touch-no-pen-for-sale-colombo,https://ikman.lk/en/ad/rotatable-2-in-1-thinkpad-x13-yoga-i7-10thgen-16gb-ram-touch-no-pen-for-sale-colombo,OneStore,True,2 months
6a4f4fb8a79ff24d30fb67fe,Asus Vivobook 16 +Core i5 -12500H Prosessor RTX 2050/4GB 16GB Laptops,Asus,CORE I5,Unknown,Unknown,"Rs 199,000",199000,Used,Colombo,asus-vivobook-16-core-i5-12500h-prosessor-rtx-2050-4gb-16gb-laptops-for-sale-colombo-2,https://ikman.lk/en/ad/asus-vivobook-16-core-i5-12500h-prosessor-rtx-2050-4gb-16gb-laptops-for-sale-colombo-2, Laptop Market,True,2 months
6a4f4ddff11e39f1a8403cfe,HP i3 12th Gen ProBook 440 G9 Graphics UHD Backlit Keyboard,Hp,I3,Unknown,Unknown,"Rs 89,500",89500,Used,Colombo,hp-i3-12th-gen-probook-440-g9-graphics-uhd-backlit-keyboard-for-sale-colombo-1,https://ikman.lk/en/ad/hp-i3-12th-gen-probook-440-g9-graphics-uhd-backlit-keyboard-for-sale-colombo-1,OneStore,True,2 months
6a4f4b5a43279cdc6305f77e,Latitude 5320 i7 11th Gen Full HD IPS 2 IN 1 Rotatable Screen 16GB,Other,I7,Unknown,Unknown,"Rs 112,500",112500,Used,Colombo,latitude-5320-i7-11th-gen-full-hd-ips-2-in-1-rotatable-screen-16gb-for-sale-colombo,https://ikman.lk/en/ad/latitude-5320-i7-11th-gen-full-hd-ips-2-in-1-rotatable-screen-16gb-for-sale-colombo,OneStore,True,2 months
6a4f4a3efed8f8f57496e5dd,Dell Latitude 7420 512GB SSD NVME 16GB i7 11th Gen,Dell,I7,512GB,512 SSD,"Rs 119,500",119500,Used,Colombo,dell-latitude-7420-512gb-ssd-nvme-16gb-i7-11th-gen-for-sale-colombo,https://ikman.lk/en/ad/dell-latitude-7420-512gb-ssd-nvme-16gb-i7-11th-gen-for-sale-colombo,OneStore,True,2 months
6a4f454943279cdc6305f740,Personal Used Brand New Condition Asus Tuf Gaming F15 Model Laptop,Asus,Unknown,Unknown,Unknown,"Rs 220,000",220000,Used,Kalutara,personal-used-brand-new-condition-asus-tuf-gaming-f15-model-laptop-for-sale-kalutara,https://ikman.lk/en/ad/personal-used-brand-new-condition-asus-tuf-gaming-f15-model-laptop-for-sale-kalutara,,False,2 months
6a4f44a067ce56e06796e55a,Samsung Chromebook,Samsung,Unknown,Unknown,Unknown,"Rs 23,500",23500,Used,Kandy,samsung-for-sale-kandy-613,https://ikman.lk/en/ad/samsung-for-sale-kandy-613,,False,2 months
6a4f44ea1d2021c116403c9b,Asus x540u i3 8Gen laptop,Asus,I3,Unknown,Unknown,"Rs 56,000",56000,Used,Kandy,asus-x540u-i3-8gen-laptop-for-sale-kandy,https://ikman.lk/en/ad/asus-x540u-i3-8gen-laptop-for-sale-kandy,,False,2 months
6a4f43831a5ddfd7ec7d5630,DELL LATITUDE 5580 6TH GEN LAPTOP,Dell,Unknown,Unknown,Unknown,"Rs 74,500",74500,Used,Colombo,dell-latitude-5580-6th-gen-laptop-for-sale-colombo,https://ikman.lk/en/ad/dell-latitude-5580-6th-gen-laptop-for-sale-colombo,PC Cart Express Maharagama,True,2 months
6a4f432906d9340d62403cd8,DELL LATITUDE 5580 i5 6TH GEN LAPOP,Dell,I5,Unknown,Unknown,"Rs 74,500",74500,Used,Colombo,dell-latitude-5580-i5-6th-gen-lapop-for-sale-colombo,https://ikman.lk/en/ad/dell-latitude-5580-i5-6th-gen-lapop-for-sale-colombo,PC Cart Kesbewa ,True,2 months
6a4f40daa79ff24d30fb673f,I7 7th GEN Dell Latitude E5480 256GB NVME 8GB RAM 2GB VGA Laptop,Dell,I7,8GB,256 NVME,"Rs 84,500",84500,Used,Colombo,i7-7th-gen-dell-latitude-e5480-256gb-nvme-8gb-ram-2gb-vga-laptop-for-sale-colombo-13,https://ikman.lk/en/ad/i7-7th-gen-dell-latitude-e5480-256gb-nvme-8gb-ram-2gb-vga-laptop-for-sale-colombo-13,COMPUTER HUB,True,2 months
6a4f40237cd298cee405f6ef,i7 6th GEN Dell Latitude E5480 256GB NVME 8GB RAM 2GB VGA Laptop,Dell,I7,8GB,256 NVME,"Rs 78,500",78500,Used,Colombo,i7-6th-gen-dell-latitude-e5480-256gb-nvme-8gb-ram-2gb-vga-laptop-for-sale-colombo-9,https://ikman.lk/en/ad/i7-6th-gen-dell-latitude-e5480-256gb-nvme-8gb-ram-2gb-vga-laptop-for-sale-colombo-9,COMPUTER HUB,True,2 months
6a4f3ef2d58bec84287d5600,Dell Latitude E5470 256GB NVME 8GB RAM i7 6th GEN 2GB VGA Laptop,Dell,I7,8GB,256 NVME,"Rs 78,500",78500,Used,Colombo,dell-latitude-e5470-256gb-nvme-8gb-ram-i7-6th-gen-2gb-vga-laptop-for-sale-colombo-9,https://ikman.lk/en/ad/dell-latitude-e5470-256gb-nvme-8gb-ram-i7-6th-gen-2gb-vga-laptop-for-sale-colombo-9,COMPUTER HUB,True,2 months
6a4f3c1706d9340d62403c78,Dell Latitude 5300,Dell,Unknown,Unknown,Unknown,"Rs 80,000",80000,Used,Trincomalee,for-sale-for-sale-trincomalee-596,https://ikman.lk/en/ad/for-sale-for-sale-trincomalee-596,,False,2 months
6a4f3ac2a79ff24d30fb66fa,"Laptop i5 10th Gen|8GB RAM|512GB NVME|Wi-Fi|Dell Latitude 3410|15.6"" FHD",Dell,I5,8GB,512 NVME,"Rs 87,950",87950,Used,Gampaha,laptop-i5-10th-gen8gb-ram512gb-nvmewi-fidell-latitude-3410156-fhd-for-sale-gampaha,https://ikman.lk/en/ad/laptop-i5-10th-gen8gb-ram512gb-nvmewi-fidell-latitude-3410156-fhd-for-sale-gampaha,ShaTech Zone,True,2 months
6a4f3a253de4f75fa1fb66b8,Dell Latitude 5320 - i5 11th Gen -X360 Touch /256GB NVME +8GB RAM Laptop,Dell,I5,8GB,256 NVME,"Rs 95,000",95000,Used,Colombo,dell-latitude-5320-i5-11th-gen-x360-touch-256gb-nvme-8gb-ram-laptop-for-sale-colombo-106,https://ikman.lk/en/ad/dell-latitude-5320-i5-11th-gen-x360-touch-256gb-nvme-8gb-ram-laptop-for-sale-colombo-106,I MAC LK(PVT)LTD,True,2 months
6a4f39e797ce53cd3d760a85,Gaming Laptop i7 7th Gen|GTX 1050TI 4GB|16GB RAM|512GB NVME - Dell P65F,Dell,I7,16GB,512 NVME,"Rs 126,250",126250,Used,Colombo,gaming-laptop-i7-7th-gengtx-1050ti-4gb16gb-ram512gb-nvme-dell-p65f-for-sale-colombo,https://ikman.lk/en/ad/gaming-laptop-i7-7th-gengtx-1050ti-4gb16gb-ram512gb-nvme-dell-p65f-for-sale-colombo,ShaTech Zone,True,2 months
6a4f39081d2021c116403be9,Dell Latitude E7470 i5 6th Gen Laptop,Dell,I5,Unknown,Unknown,"Rs 59,900",59900,Used,Kandy,i5-6th-gen-laptop-for-sale-kandy-3,https://ikman.lk/en/ad/i5-6th-gen-laptop-for-sale-kandy-3,,False,2 months
6a4f381b3de4f75fa1fb6692,"Lenovo ThinkPad T580 Core i5 8th Gen 8GB DDR4 RAM 256GB NVMe 15.6""",Lenovo,CORE I5,256GB,256 NVME,"Rs 85,000",85000,Used,Colombo,lenovo-thinkpad-t580-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-156-for-sale-colombo-7,https://ikman.lk/en/ad/lenovo-thinkpad-t580-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-156-for-sale-colombo-7,Computer Store.lk Pvt Ltd,True,2 months
6a4f37939969632a3113278c,"Lenovo ThinkPad T580 Core i5 8th Gen 8GB DDR4 RAM 256GB NVMe 15.6""",Lenovo,CORE I5,256GB,256 NVME,"Rs 82,500",82500,Used,Colombo,lenovo-thinkpad-t580-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-156-for-sale-colombo-8,https://ikman.lk/en/ad/lenovo-thinkpad-t580-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-156-for-sale-colombo-8,Computer Store.lk Pvt Ltd,True,2 months
6a4f315cfed8f8f57496e472,i5 11th Gen Laptop,Other,I5,Unknown,Unknown,"Rs 89,900",89900,Used,Kandy,i5-11th-gen-laptop-for-sale-kandy-2,https://ikman.lk/en/ad/i5-11th-gen-laptop-for-sale-kandy-2,,False,2 months
6a4f36c2b271422156000e53,Dell Latitude 5420_-i7 11TH GEN 8GB RAM 256GB NVME SSD,Dell,I7,8GB,256 NVME,"Rs 90,800",90800,Used,Colombo,dell-latitude-5420-i7-11th-gen-8gb-ram-256gb-nvme-ssd-for-sale-colombo-10,https://ikman.lk/en/ad/dell-latitude-5420-i7-11th-gen-8gb-ram-256gb-nvme-ssd-for-sale-colombo-10,Ravi Computers,True,2 months
6a4f3680a79ff24d30fb66bb,i7 8th GEN Lenovo ThinkPad T490 256GB NVME 16GB RAM Laptop,Lenovo,I7,16GB,256 NVME,"Rs 77,900",77900,Used,Colombo,i7-8th-gen-lenovo-thinkpad-t490-256gb-nvme-16gb-ram-laptop-for-sale-colombo-3,https://ikman.lk/en/ad/i7-8th-gen-lenovo-thinkpad-t490-256gb-nvme-16gb-ram-laptop-for-sale-colombo-3,COMPUTER HUB,True,2 months
6a4f3679b604eb5a71000e60,"Dell Latitude 15.6"" 5500-i5 8TH GEN 8GB RAM 256GB SSD",Dell,I5,8GB,256 SSD,"Rs 75,800",75800,Used,Colombo,dell-latitude-156-5500-i5-8th-gen-8gb-ram-256gb-ssd-for-sale-colombo-7,https://ikman.lk/en/ad/dell-latitude-156-5500-i5-8th-gen-8gb-ram-256gb-ssd-for-sale-colombo-7,Ravi Computers,True,2 months
6a4f3621b5060efc2113274f,Dell Latitude i7 8TH GEN 8GB RAM 256GB SSD Laptop,Dell,I7,8GB,256 SSD,"Rs 74,700",74700,Used,Colombo,dell-latitude-i7-8th-gen-8gb-ram-256gb-ssd-laptop-for-sale-colombo-4,https://ikman.lk/en/ad/dell-latitude-i7-8th-gen-8gb-ram-256gb-ssd-laptop-for-sale-colombo-4,Ravi Computers,True,2 months
6a4f35beacb5ea9de3fb6639,Dell Latitude 5400/-i5 8TH GEN 8GB RAM 256GB SSD,Dell,I5,8GB,256 SSD,"Rs 68,900",68900,Used,Colombo,dell-latitude-5400-i5-8th-gen-8gb-ram-256gb-ssd-for-sale-colombo-501,https://ikman.lk/en/ad/dell-latitude-5400-i5-8th-gen-8gb-ram-256gb-ssd-for-sale-colombo-501,Ravi Computers,True,2 months
6a4f358175a372593a760a69,Lenovo T490 ThinkpaD i5 8TH GEN 8GB RAM 256GB SSD,Lenovo,I5,8GB,256 SSD,"Rs 66,800",66800,Used,Colombo,lenovo-t490-thinkpad-i5-8th-gen-8gb-ram-256gb-ssd-for-sale-colombo-1,https://ikman.lk/en/ad/lenovo-t490-thinkpad-i5-8th-gen-8gb-ram-256gb-ssd-for-sale-colombo-1,Ravi Computers,True,2 months
6a4f32d2d22b3b8d30bef1ab,Apple Mackbook Air 2017,Apple,Unknown,Unknown,Unknown,"Rs 65,000",65000,Used,Colombo,mackbook-air-2017-for-sale-colombo,https://ikman.lk/en/ad/mackbook-air-2017-for-sale-colombo,,False,2 months
6a4f35197c2340cc873c6c63,Lenovo T470 Thinkpad i5 6TH GEN 8GB RAM 256GB SSD,Lenovo,I5,8GB,256 SSD,"Rs 58,700",58700,Used,Colombo,lenovo-t470-thinkpad-i5-6th-gen-8gb-ram-256gb-ssd-for-sale-colombo-1,https://ikman.lk/en/ad/lenovo-t470-thinkpad-i5-6th-gen-8gb-ram-256gb-ssd-for-sale-colombo-1,Ravi Computers,True,2 months
6a4f34ac7c9d3783096bf90c,Dell Latitude i5 6TH GEN E7470 Slim Laptop,Dell,I5,Unknown,Unknown,"Rs 48,800",48800,Used,Colombo,dell-latitude-i5-6th-gen-e7470-slim-laptop-for-sale-colombo-3,https://ikman.lk/en/ad/dell-latitude-i5-6th-gen-e7470-slim-laptop-for-sale-colombo-3,Ravi Computers,True,2 months
6a4f332eb271422156000e12,Apple Macbook Pro 2020 -Intel I5 +16GB RAM -512GB SSD /Touch Bar,Apple,I5,16GB,512 SSD,"Rs 169,000",169000,Used,Colombo,apple-macbook-pro-2020-intel-i5-16gb-ram-512gb-ssd-touch-bar-for-sale-colombo-14,https://ikman.lk/en/ad/apple-macbook-pro-2020-intel-i5-16gb-ram-512gb-ssd-touch-bar-for-sale-colombo-14,I MAC LK(PVT)LTD,True,2 months
6a4f32a0715f5fccba3c6c3f,Lenovo Core i7 10750H–10th GEN GTX 1660 Ti 6GB 16GB RAM 256GB SSD,Lenovo,CORE I7,16GB,256 SSD,"Rs 187,990",187990,Used,Ratnapura,lenovo-core-i7-10750h-10th-gen-gtx-1660-ti-6gb-16gb-ram-256gb-ssd-for-sale-ratnapura-2,https://ikman.lk/en/ad/lenovo-core-i7-10750h-10th-gen-gtx-1660-ti-6gb-16gb-ram-256gb-ssd-for-sale-ratnapura-2,Lap.lk,True,2 months
6a4f3260a1b48af5923c6c2a,Apple iPad A16 (Wifi),Apple,Unknown,Unknown,Unknown,"Rs 129,000",129000,Used,Kandy,apple-ipad-a16-wifi-for-sale-kandy-1,https://ikman.lk/en/ad/apple-ipad-a16-wifi-for-sale-kandy-1,,False,2 months
6a4f3230f81a86ed48000e2a,"Laptop i5 6th Gen 8GB RAM|256GB SSD|Wi-Fi|Dell Latitude E3470|14""Display",Dell,I5,8GB,256 SSD,"Rs 61,650",61650,Used,Gampaha,laptop-i5-6th-gen-8gb-ram256gb-ssdwi-fidell-latitude-e347014display-for-sale-gampaha,https://ikman.lk/en/ad/laptop-i5-6th-gen-8gb-ram256gb-ssdwi-fidell-latitude-e347014display-for-sale-gampaha,ShaTech Zone,True,2 months
6a4f31549969632a31132708,Lenovo AMD Ryzen 7 7730U–13th GEN 16GB RAM 512GB SSD,Lenovo,RYZEN 7,16GB,512 SSD,"Rs 177,990",177990,Used,Ratnapura,lenovo-amd-ryzen-7-7730u-13th-gen-16gb-ram-512gb-ssd-for-sale-ratnapura-4,https://ikman.lk/en/ad/lenovo-amd-ryzen-7-7730u-13th-gen-16gb-ram-512gb-ssd-for-sale-ratnapura-4,Lap.lk,True,2 months
6a4f3136b5060efc211326e8,"Lenovo ThinkPad T590 Core i5 8th Gen 8GB DDR4 RAM 256GB NVMe 15.6""",Lenovo,CORE I5,256GB,256 NVME,"Rs 82,500",82500,Used,Colombo,lenovo-thinkpad-t590-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-156-for-sale-colombo-4,https://ikman.lk/en/ad/lenovo-thinkpad-t590-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-156-for-sale-colombo-4,Computer Store.lk Pvt Ltd,True,2 months
6a4f30ebfed8f8f57496e46f,"Lenovo ThinkPad T590 Core i5 8th Gen 8GB DDR4 RAM 256GB NVMe 15.6""",Lenovo,CORE I5,256GB,256 NVME,"Rs 85,000",85000,Used,Colombo,lenovo-thinkpad-t590-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-156-for-sale-colombo-5,https://ikman.lk/en/ad/lenovo-thinkpad-t590-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-156-for-sale-colombo-5,Computer Store.lk Pvt Ltd,True,2 months
6a4f31017c2340cc873c6c10,Dell Latitude 5410 - i7 10th Gen 8GB RAM/ 256GB NVME / 14 Inch Laptop,Dell,I7,8GB,256 NVME,"Rs 94,999",94999,Used,Colombo,dell-latitude-5410-i7-10th-gen-8gb-ram-256gb-nvme-14-inch-laptop-for-sale-colombo-43,https://ikman.lk/en/ad/dell-latitude-5410-i7-10th-gen-8gb-ram-256gb-nvme-14-inch-laptop-for-sale-colombo-43,I MAC LK(PVT)LTD,True,2 months
6a4f30c0b604eb5a71000dfb,HP 14-ep0119TU Core i7 1355U–13th GEN 14″ FullHD 16GB RAM 512GB NVME,Hp,CORE I7,16GB,512 NVME,"Rs 177,990",177990,Used,Ratnapura,hp-14-ep0119tu-core-i7-1355u-13th-gen-14-fullhd-16gb-ram-512gb-nvme-for-sale-ratnapura-2,https://ikman.lk/en/ad/hp-14-ep0119tu-core-i7-1355u-13th-gen-14-fullhd-16gb-ram-512gb-nvme-for-sale-ratnapura-2,Lap.lk,True,2 months
6a4f304ab271422156000deb,256GB NVME Dell Latitude E5410 i7 10th GEN 8GB RAM Laptop,Dell,I7,8GB,256 NVME,"Rs 94,500",94500,Used,Colombo,256gb-nvme-dell-latitude-e5410-i7-10th-gen-8gb-ram-laptop-for-sale-colombo-5,https://ikman.lk/en/ad/256gb-nvme-dell-latitude-e5410-i7-10th-gen-8gb-ram-laptop-for-sale-colombo-5,COMPUTER HUB,True,2 months
6a4f304767ce56e06796e43c,"Lenovo ThinkPad T480s Intel Core I5 8th Gen 8GB DDR4 RAM 256GB NVMe 14""",Lenovo,CORE I5,256GB,256 NVME,"Rs 72,500",72500,Used,Colombo,lenovo-thinkpad-t480s-intel-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-14-for-sale-colombo-29,https://ikman.lk/en/ad/lenovo-thinkpad-t480s-intel-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-14-for-sale-colombo-29,Computer Store.lk Pvt Ltd,True,2 months
6a4f30149969632a311326ef,HP 15-FD0504TU Core 5 120U–14th GEN 15.6-inch FullHD 8GB RAM 512GB NVME,Hp,Unknown,8GB,512 NVME,"Rs 167,990",167990,Used,Ratnapura,hp-15-fd0504tu-core-5-120u-14th-gen-156-inch-fullhd-8gb-ram-512gb-nvme-for-sale-ratnapura-2,https://ikman.lk/en/ad/hp-15-fd0504tu-core-5-120u-14th-gen-156-inch-fullhd-8gb-ram-512gb-nvme-for-sale-ratnapura-2,Lap.lk,True,2 months
6a4f30039969632a311326e6,"Lenovo ThinkPad T480s Intel Core I5 8th Gen 8GB DDR4 RAM 256GB NVMe 14""",Lenovo,CORE I5,256GB,256 NVME,"Rs 75,000",75000,Used,Colombo,lenovo-thinkpad-t480s-intel-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-14-for-sale-colombo-30,https://ikman.lk/en/ad/lenovo-thinkpad-t480s-intel-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-14-for-sale-colombo-30,Computer Store.lk Pvt Ltd,True,2 months
6a4f2fc467ce56e06796e436,NEC VEE11R5D63GJ Intel Celeron 8GB RAM 128GB storage Used Laptop,Other,CELERON,8GB,128 STORAGE,"Rs 65,000",65000,Used,Colombo,nec-vee11r5d63gj-intel-celeron-8gb-ram-128gb-storage-used-laptop-for-sale-colombo-14,https://ikman.lk/en/ad/nec-vee11r5d63gj-intel-celeron-8gb-ram-128gb-storage-used-laptop-for-sale-colombo-14,Myitem.lk (PVT) Ltd,True,2 months
6a4f2f17b604eb5a71000dd4,Asus TP3402ZA Core™i5 12500H–12TH GEN 8GB RAM 1TB NVME,Asus,I5,8GB,1 NVME,"Rs 167,990",167990,Used,Ratnapura,asus-tp3402za-corei5-12500h-12th-gen-8gb-ram-1tb-nvme-for-sale-ratnapura-6,https://ikman.lk/en/ad/asus-tp3402za-corei5-12500h-12th-gen-8gb-ram-1tb-nvme-for-sale-ratnapura-6,Lap.lk,True,2 months
6a4f2f19d58bec84287d5509,"Acer Travelmate Core i5 11th Gen/8GB Ram/256GB NVMe/14"" FHD Screen",Acer,CORE I5,8GB,256 NVME,"Rs 116,500",116500,Used,Colombo,acer-travelmate-core-i5-11th-gen-8gb-ram-256gb-nvme-14-fhd-screen-for-sale-colombo,https://ikman.lk/en/ad/acer-travelmate-core-i5-11th-gen-8gb-ram-256gb-nvme-14-fhd-screen-for-sale-colombo,Laptop Outlet Pvt Ltd,True,2 months
6a4f2e7c1a5ddfd7ec7d54e9,HP Core i5 1135G7–11th GEN 15.6-inch FullHD 24GB RAM 512GB NVME+1TB HDD,Hp,CORE I5,24GB,512 NVME,"Rs 157,990",157990,Used,Ratnapura,hp-core-i5-1135g7-11th-gen-156-inch-fullhd-24gb-ram-512gb-nvme1tb-hdd-for-sale-ratnapura-1,https://ikman.lk/en/ad/hp-core-i5-1135g7-11th-gen-156-inch-fullhd-24gb-ram-512gb-nvme1tb-hdd-for-sale-ratnapura-1,Lap.lk,True,2 months
6a4f2e31036cfd03b9bef18b,Dell Latitude 5420 - i5 11th Gen -256GB NVME +8GB RAM /14 Inch Laptop,Dell,I5,8GB,256 NVME,"Rs 97,999",97999,Used,Colombo,dell-latitude-5420-i5-11th-gen-256gb-nvme-8gb-ram-14-inch-laptop-for-sale-colombo-58,https://ikman.lk/en/ad/dell-latitude-5420-i5-11th-gen-256gb-nvme-8gb-ram-14-inch-laptop-for-sale-colombo-58,I MAC LK(PVT)LTD,True,2 months
6a4f2d871a5ddfd7ec7d54db,Dell Latitude 3400 Intel Core i5 8th Gen 8GB RAM 256GB SSD Used Laptop,Dell,CORE I5,8GB,256 SSD,"Rs 73,000",73000,Used,Colombo,dell-latitude-3400-intel-core-i5-8th-gen-8gb-ram-256gb-ssd-used-laptop-for-sale-colombo-8,https://ikman.lk/en/ad/dell-latitude-3400-intel-core-i5-8th-gen-8gb-ram-256gb-ssd-used-laptop-for-sale-colombo-8,I MAC LK(PVT)LTD,True,2 months
6a4f2d7d036cfd03b9bef173,HP 250 G9 Core i5 1235U–12th GEN 15.6′ FullHD IPS 24GB RAM 512GB NVME,Hp,CORE I5,24GB,512 NVME,"Rs 157,990",157990,Used,Ratnapura,hp-250-g9-core-i5-1235u-12th-gen-156-fullhd-ips-24gb-ram-512gb-nvme-for-sale-ratnapura-1,https://ikman.lk/en/ad/hp-250-g9-core-i5-1235u-12th-gen-156-fullhd-ips-24gb-ram-512gb-nvme-for-sale-ratnapura-1,Lap.lk,True,2 months
6a4f2d4675a372593a7609c9,ASUS Tuf A16| Ryzen 7 | RTX 5060 8GB 16GB RAM 1TB SSD 165Hz,Asus,RYZEN 7,16GB,1 SSD,"Rs 419,000",419000,Used,Colombo,asus-tuf-a16-ryzen-7-rtx-5060-8gb-16gb-ram-1tb-ssd-165hz-for-sale-colombo,https://ikman.lk/en/ad/asus-tuf-a16-ryzen-7-rtx-5060-8gb-16gb-ram-1tb-ssd-165hz-for-sale-colombo,,False,2 months
6a4f2cdbd58bec84287d54df,"Lenovo ThinkPad T590 CORE I5 8TH GEN 8GB DDR4 RAM 256GB NVME 15.6"" used",Lenovo,CORE I5,256GB,256 NVME,"Rs 85,000",85000,Used,Colombo,lenovo-thinkpad-t590-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-156-used-for-sale-colombo-20,https://ikman.lk/en/ad/lenovo-thinkpad-t590-core-i5-8th-gen-8gb-ddr4-ram-256gb-nvme-156-used-for-sale-colombo-20,Myitem.lk (PVT) Ltd,True,2 months
6a4f2ccbd22b3b8d30bef13f,Acer Predator Helios Neo 16 – i9 14th Gen | RTX 4060 2.5K 240Hz,Acer,I9,Unknown,Unknown,"Rs 390,000",390000,Used,Colombo,predator-helios-neo-16-i9-14th-gen-rtx-4060-25k-240hz-for-sale-colombo,https://ikman.lk/en/ad/predator-helios-neo-16-i9-14th-gen-rtx-4060-25k-240hz-for-sale-colombo,,False,2 months
