id,title,brand,size,refresh_rate,resolution,panel_type,is_curved,is_gaming,is_frameless,price_raw,price,condition,location,slug,link,shop_name,is_member,timestamp
6a4c90727fc391157693b069,"22"" WIDE LED MONITOR",Other,22 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 10,450",10450,Used,Gampaha,22-wide-led-monitor-for-sale-gampaha-11,https://ikman.lk/en/ad/22-wide-led-monitor-for-sale-gampaha-11,ShaTech Zone,True,2 months
6a4c8a700c8d20dce41fb196,"17"" LG Monitor",LG,17 Inch,60Hz,Unknown,Standard,False,False,False,"Rs 2,500",2500,Used,Galle,17-lg-monitor-for-sale-galle,https://ikman.lk/en/ad/17-lg-monitor-for-sale-galle,,False,2 months
6a4c8ae160c7bac1c6b31d87,24 INCH DELL FULL HD IPS FRAMELESS USED MONITOR,Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 22,000",22000,Used,Colombo,24-inch-dell-full-hd-ips-frameless-used-monitor-for-sale-colombo-33,https://ikman.lk/en/ad/24-inch-dell-full-hd-ips-frameless-used-monitor-for-sale-colombo-33,Mdcomputers.lk(Pvt) Ltd,True,2 months
6a4c88801d80fc05d493b025,22 inch Dell Full Hd Ips Led Silver Line Monitor,Dell,22 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 12,000",12000,Used,Colombo,22-inch-dell-full-hd-ips-led-silver-line-monitor-for-sale-colombo-41,https://ikman.lk/en/ad/22-inch-dell-full-hd-ips-led-silver-line-monitor-for-sale-colombo-41,Mdcomputers.lk(Pvt) Ltd,True,2 months
6a4c854073b0d792a8b31d4a,Dell 20 Inch LED Used Monitor,Dell,20 Inch,60Hz,Unknown,Standard,False,False,False,"Rs 9,800",9800,Used,Colombo,dell-20-inch-led-used-monitor-for-sale-colombo-28,https://ikman.lk/en/ad/dell-20-inch-led-used-monitor-for-sale-colombo-28,Mdcomputers.lk(Pvt) Ltd,True,2 months
6a4c84e15bd4a7a1cb07d1fd,"ViewSonic VA2432A-H 24"" Inch Full HD IPS 120HZ Frameless Monitor New",Viewsonic,24 Inch,120Hz,1080p FHD,IPS,False,False,True,"Rs 35,500",35500,Brand New,Colombo,viewsonic-va2432a-h-24-inch-full-hd-ips-120hz-frameless-monitor-new-for-sale-colombo-73,https://ikman.lk/en/ad/viewsonic-va2432a-h-24-inch-full-hd-ips-120hz-frameless-monitor-new-for-sale-colombo-73,Myitem.lk (PVT) Ltd,True,2 months
6a4c83b449e3f020c5ae35f5,Brand New Acer Vero Series CB272 P6BMIPRX 144HZ Full HD Monitor,Acer,Unknown,144Hz,1080p FHD,Standard,False,False,False,"Rs 44,990",44990,Brand New,Colombo,brand-new-acer-vero-series-cb272-p6bmiprx-144hz-full-hd-monitor-for-sale-colombo-60,https://ikman.lk/en/ad/brand-new-acer-vero-series-cb272-p6bmiprx-144hz-full-hd-monitor-for-sale-colombo-60,Myitem.lk (PVT) Ltd,True,2 months
6a4c7e9ddd352fdbbb6023d2,MSI Modern MD272QXP 27″ Business and Productivity Monitor 100Hz 2K WQHD,MSI,27 Inch,100Hz,2K QHD,Standard,False,False,False,"Rs 95,000",95000,Brand New,Colombo,msi-modern-md272qxp-27-business-and-productivity-monitor-100hz-2k-wqhd-for-sale-colombo-7,https://ikman.lk/en/ad/msi-modern-md272qxp-27-business-and-productivity-monitor-100hz-2k-wqhd-for-sale-colombo-7,Myitem.lk (PVT) Ltd,True,2 months
6a4beee19b3625a3f6230bf9,"22"" LED WIDE Monitor",Other,22 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 10,450",10450,Used,Gampaha,22-led-wide-monitor-for-sale-gampaha-5,https://ikman.lk/en/ad/22-led-wide-monitor-for-sale-gampaha-5,ShaTech Zone,True,2 months
6a4bc3b6098ceb09ce89603c,Acer Monitor,Acer,Unknown,60Hz,Unknown,Standard,False,False,False,"Rs 33,000",33000,Brand New,Ampara,monitor-for-sale-ampara-3,https://ikman.lk/en/ad/monitor-for-sale-ampara-3,,False,2 months
6a4ba0a0d92b6779ed91e43a,"Acer 27"" Full HD Nitro Gaming Monitor - KG273 W3 240Hz Brand New",Acer,27 Inch,240Hz,1080p FHD,Standard,False,True,False,"Rs 49,500",49500,Brand New,Colombo,acer-27-full-hd-nitro-gaming-monitor-kg273-w3-240hz-brand-new-for-sale-colombo-54,https://ikman.lk/en/ad/acer-27-full-hd-nitro-gaming-monitor-kg273-w3-240hz-brand-new-for-sale-colombo-54,Myitem.lk (PVT) Ltd,True,2 months
6a4b9cde211eb3b0ffd89e7a,Acer 27 \Inch Brandnew Monitors (144Hz).,Acer,27 Inch,144Hz,1080p FHD,Standard,False,False,False,"Rs 36,800",36800,Brand New,Colombo,acer-27-inch-brandnew-monitors-144hz-for-sale-colombo-33,https://ikman.lk/en/ad/acer-27-inch-brandnew-monitors-144hz-for-sale-colombo-33, Laptop Market,True,2 months
6a4b97d5a0f1b36d35bd3dad,"MSI MAG 274QF X24 27"" 240Hz Gaming Monitor",MSI,27 Inch,240Hz,1080p FHD,Standard,False,True,False,"Rs 94,000",94000,Brand New,Colombo,msi-mag-274qf-x24-27-240hz-gaming-monitor-brand-newsealedwarranty-for-sale-colombo,https://ikman.lk/en/ad/msi-mag-274qf-x24-27-240hz-gaming-monitor-brand-newsealedwarranty-for-sale-colombo,,False,2 months
6a4b90f1056af93c7cf1a77a,"Monitor RageX 24"" Frameless IPS 120Hz LED",Other,24 Inch,120Hz,1080p FHD,IPS,False,False,True,"Rs 29,000",29000,Brand New,Ratnapura,monitor-ragex-24-frameless-ips-120hz-led-monitor-for-sale-ratnapura-1,https://ikman.lk/en/ad/monitor-ragex-24-frameless-ips-120hz-led-monitor-for-sale-ratnapura-1,,False,2 months
6a4b8c38be6595dc63ea8047,"Monitor RageX 22"" Frameless VA 100Hz LED",Other,22 Inch,100Hz,1080p FHD,VA,False,False,True,"Rs 24,500",24500,Brand New,Ratnapura,monitor-ragex-22-frameless-va-100hz-led-white-monitor-for-sale-ratnapura,https://ikman.lk/en/ad/monitor-ragex-22-frameless-va-100hz-led-white-monitor-for-sale-ratnapura,,False,2 months
6a4b59ee73b40007480deac7,Lenovo ThinkVision T24m-29 is a 23.8-Inch Business-Class Used Monitor,Lenovo,23.8 Inch,60Hz,Unknown,Standard,False,False,False,"Rs 20,750",20750,Used,Colombo,lenovo-thinkvision-t24m-29-is-a-238-inch-business-class-used-monitor-for-sale-colombo,https://ikman.lk/en/ad/lenovo-thinkvision-t24m-29-is-a-238-inch-business-class-used-monitor-for-sale-colombo,Western Digital Computer Systems,True,2 months
6a4b8a1573b40007480decc6,HP E243 Frameless Ips Monitor Elite Display 24″,HP,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 23,000",23000,Used,Colombo,hp-e243-frameless-ips-monitor-elite-display-24-for-sale-colombo-3,https://ikman.lk/en/ad/hp-e243-frameless-ips-monitor-elite-display-24-for-sale-colombo-3,Max Core PC,True,2 months
6a4b88a5e126491af78b0689,"HP Z23N IPS Frameless HDMI Monitor 23""",HP,23 Inch,60Hz,HD,IPS,False,False,True,"Rs 20,500",20500,Used,Colombo,hp-z23n-ips-frameless-hdmi-monitor-23-for-sale-colombo-3,https://ikman.lk/en/ad/hp-z23n-ips-frameless-hdmi-monitor-23-for-sale-colombo-3,Max Core PC,True,2 months
6a4b7c6618b8d139341d3561,Dell UltraSharp U2417H IPS Ful HD Frameless Monitor,Dell,Unknown,60Hz,HD,IPS,False,False,True,"Rs 27,000",27000,Used,Colombo,dell-ultrasharp-u2417h-ips-ful-hd-frameless-monitor-for-sale-colombo,https://ikman.lk/en/ad/dell-ultrasharp-u2417h-ips-ful-hd-frameless-monitor-for-sale-colombo,Max Core PC,True,2 months
6a4b7f52e126491af78b060b,"MSI Pro MP225V 21.5"" Inch 100HZ 1MS FHD Ultra Slim Frameless Monitor",MSI,21.5 Inch,100Hz,1080p FHD,Standard,False,False,True,"Rs 25,000",25000,Brand New,Colombo,msi-pro-mp225v-215-inch-100hz-1ms-fhd-ultra-slim-frameless-monitor-for-sale-colombo-71,https://ikman.lk/en/ad/msi-pro-mp225v-215-inch-100hz-1ms-fhd-ultra-slim-frameless-monitor-for-sale-colombo-71,Myitem.lk (PVT) Ltd,True,2 months
6a4b7a107866de0f69d89cdc,"Samsung F24T450FQE 24"" Inch Full HD IPS Frameless HDMI Used Monitor",Samsung,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 20,990",20990,Used,Colombo,samsung-f24t450fqe-24-inch-full-hd-ips-frameless-hdmi-used-monitor-for-sale-colombo-44,https://ikman.lk/en/ad/samsung-f24t450fqe-24-inch-full-hd-ips-frameless-hdmi-used-monitor-for-sale-colombo-44,Max Core PC,True,2 months
6a4b78431eed884e9bcbb524,"24"" Dell Full HD IPS Monitor",Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 19,000",19000,Used,Colombo,24-dell-full-hd-ips-monitor-with-cables-for-sale-colombo,https://ikman.lk/en/ad/24-dell-full-hd-ips-monitor-with-cables-for-sale-colombo,,False,2 months
6a4b74a9fd12c5a467465917,27 INCH Lenovo Thinkvision IPS Fhd Hdmi Monitor,Lenovo,27 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 29,500",29500,Used,Colombo,27-inch-lenovo-thinkvision-ips-fhd-hdmi-monitor-for-sale-colombo-1,https://ikman.lk/en/ad/27-inch-lenovo-thinkvision-ips-fhd-hdmi-monitor-for-sale-colombo-1,Mdcomputers.lk(Pvt) Ltd,True,2 months
6a4b74a6b3e21b5d77d89cb3,27 Inch Atec Full Hd Led Monitor,Other,27 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 21,500",21500,Used,Colombo,27-inch-atec-full-hd-led-monitor-for-sale-colombo-2,https://ikman.lk/en/ad/27-inch-atec-full-hd-led-monitor-for-sale-colombo-2,Mdcomputers.lk(Pvt) Ltd,True,2 months
6a4b7482fae6b291588b058f,27 Inch Dell P2714 Hc Ips Led Monitor,Dell,27 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 28,000",28000,Used,Colombo,27-inch-dell-p2714-hc-ips-led-monitor-for-sale-colombo,https://ikman.lk/en/ad/27-inch-dell-p2714-hc-ips-led-monitor-for-sale-colombo,Mdcomputers.lk(Pvt) Ltd,True,2 months
6a4b73f7c26e8a3d091d34fb,LED Monitors for Desktop PC,Other,Unknown,60Hz,Unknown,Standard,False,False,False,"Rs 7,500",7500,Used,Gampaha,led-monitors-for-desktop-pc-for-sale-gampaha,https://ikman.lk/en/ad/led-monitors-for-desktop-pc-for-sale-gampaha,Comzonex,True,2 months
6a4b746ee4edd7b8a78b05af,KOORUI G2411P 24-inch IPS FHD 200Hz Gaming Monitor,Other,24 Inch,200Hz,1080p FHD,IPS,False,True,False,"Rs 39,000",39000,Brand New,Colombo,koorui-g2411p-24-inch-ips-fhd-200hz-gaming-monitor-for-sale-colombo-17,https://ikman.lk/en/ad/koorui-g2411p-24-inch-ips-fhd-200hz-gaming-monitor-for-sale-colombo-17,Myitem.lk (PVT) Ltd,True,2 months
6a4b6a547ce620dc4291e267,24 Inch Dell Full Hd Ips Frameless Used Monitor,Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 22,000",22000,Used,Colombo,24-inch-dell-full-hd-ips-frameless-used-monitor-for-sale-colombo-32,https://ikman.lk/en/ad/24-inch-dell-full-hd-ips-frameless-used-monitor-for-sale-colombo-32,Mdcomputers.lk(Pvt) Ltd,True,2 months
6a4b5f2fc5f5a99e52f2f806,"Monitor Ips Led 23""",Other,23 Inch,60Hz,Unknown,IPS,False,False,False,"Rs 10,000",10000,Used,Ratnapura,monitor-ips-led-23-for-sale-ratnapura,https://ikman.lk/en/ad/monitor-ips-led-23-for-sale-ratnapura,,False,2 months
6a4b5d43a4d3ef3bc3f1a511,MSI Modern MD272QXP 27″ Business and Productivity Monitor 100Hz 2K WQHD,MSI,27 Inch,100Hz,2K QHD,Standard,False,False,False,"Rs 95,000",95000,Brand New,Colombo,msi-modern-md272qxp-27-business-and-productivity-monitor-100hz-2k-wqhd-for-sale-colombo-6,https://ikman.lk/en/ad/msi-modern-md272qxp-27-business-and-productivity-monitor-100hz-2k-wqhd-for-sale-colombo-6,Computer Store.lk Pvt Ltd,True,2 months
6a4b5a7eccb6b5bbdbbbfec4,"ViewSonic VX3480-2K-PRO 34"" UWQHD Gaming Monitor",Viewsonic,34 Inch,60Hz,2K QHD,Standard,False,True,False,"Rs 134,990",134990,Brand New,Colombo,viewsonic-vx3480-2k-pro-34-uwqhd-gaming-monitor-for-sale-colombo,https://ikman.lk/en/ad/viewsonic-vx3480-2k-pro-34-uwqhd-gaming-monitor-for-sale-colombo,Computer Store.lk Pvt Ltd,True,2 months
6a4b5670f492ae39befa277d,Dell P2412Hb is a 24-inch Used FHD Monitor,Dell,24 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 13,000",13000,Used,Colombo,dell-p2412hb-is-a-24-inch-used-fhd-monitor-for-sale-colombo,https://ikman.lk/en/ad/dell-p2412hb-is-a-24-inch-used-fhd-monitor-for-sale-colombo,Western Digital Computer Systems,True,2 months
6a4b593f2d3c96e3dff2f79c,Asus TUF Gaming VG279QE5A 27″ FHD IPS 146HZ Monitor,Asus,27 Inch,146Hz,1080p FHD,IPS,False,True,False,"Rs 45,500",45500,Brand New,Colombo,asus-tuf-gaming-vg279qe5a-27-fhd-ips-146hz-monitor-for-sale-colombo-54,https://ikman.lk/en/ad/asus-tuf-gaming-vg279qe5a-27-fhd-ips-146hz-monitor-for-sale-colombo-54,Myitem.lk (PVT) Ltd,True,2 months
6a4b58f8c5f5a99e52f2f7b2,"24"" Full HD IPS Monitor Dell P2419H",Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 29,900",29900,Used,Colombo,24-full-hd-ips-monitor-dell-p2419h-for-sale-colombo,https://ikman.lk/en/ad/24-full-hd-ips-monitor-dell-p2419h-for-sale-colombo,COMPUTER HUB,True,2 months
6a4b589ab94ce81327fa275d,"Dell P2419H Full HD IPS 24"" Monitor",Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 29,900",29900,Used,Colombo,dell-p2419h-full-hd-ips-24-monitor-for-sale-colombo,https://ikman.lk/en/ad/dell-p2419h-full-hd-ips-24-monitor-for-sale-colombo,COMPUTER HUB,True,2 months
6a4b5849e9b2f96481f2f7d9,"Monitor 24"" 2K QHD IPS WIDE (2560 × 1440)",Other,24 Inch,60Hz,2K QHD,IPS,False,False,False,"Rs 22,250",22250,Used,Gampaha,monitor-24-2k-qhd-ips-wide-2560-x-1440-for-sale-gampaha-1,https://ikman.lk/en/ad/monitor-24-2k-qhd-ips-wide-2560-x-1440-for-sale-gampaha-1,ShaTech Zone,True,2 months
6a4b5823b9a0110560f1a4d7,"Full HD IPS Dell P2419H 24"" Monitor",Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 29,900",29900,Used,Colombo,full-hd-ips-dell-p2419h-24-monitor-for-sale-colombo,https://ikman.lk/en/ad/full-hd-ips-dell-p2419h-24-monitor-for-sale-colombo,COMPUTER HUB,True,2 months
6a4b57badd0f1a5c1e4657e6,"22"" LED WIDE MONITOR",Other,22 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 10,450",10450,Used,Gampaha,22-led-wide-monitor-for-sale-gampaha-3,https://ikman.lk/en/ad/22-led-wide-monitor-for-sale-gampaha-3,ShaTech Zone,True,2 months
6a4b5398dd0f1a5c1e465799,HP EliteDisplay E233 23-inch 3-sided Micro-Edge IPS Used Monitor,HP,23 Inch,60Hz,Unknown,IPS,False,False,False,"Rs 19,500",19500,Used,Colombo,hp-elitedisplay-e233-23-inch-3-sided-micro-edge-ips-used-monitor-for-sale-colombo-1,https://ikman.lk/en/ad/hp-elitedisplay-e233-23-inch-3-sided-micro-edge-ips-used-monitor-for-sale-colombo-1,Western Digital Computer Systems,True,2 months
6a4b54588d7d9da79f91e17f,"Acer 27"" Full HD Nitro Gaming Monitor - KG273 W3 (240Hz)",Acer,27 Inch,240Hz,1080p FHD,Standard,False,True,False,"Rs 49,500",49500,Brand New,Colombo,acer-27-full-hd-nitro-gaming-monitor-kg273-w3-240hz-for-sale-colombo,https://ikman.lk/en/ad/acer-27-full-hd-nitro-gaming-monitor-kg273-w3-240hz-for-sale-colombo,Computer Store.lk Pvt Ltd,True,2 months
6a4b531fd1c2416c6ebbfe31,22 Inch Dell Full Hd Ips Led Silver Line Monitor,Dell,22 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 12,000",12000,Used,Colombo,22-inch-dell-full-hd-ips-led-silver-line-monitor-for-sale-colombo-37,https://ikman.lk/en/ad/22-inch-dell-full-hd-ips-led-silver-line-monitor-for-sale-colombo-37,Mdcomputers.lk(Pvt) Ltd,True,2 months
6a4b5089e4edd7b8a78b03f2,"Acer Vero Series CB272 P6bmiprx 27"" Inch144Hz Full HD IPS Monitor NEW",Acer,27 Inch,144Hz,1080p FHD,IPS,False,False,False,"Rs 44,990",44990,Brand New,Colombo,acer-vero-series-cb272-p6bmiprx-27-inch144hz-full-hd-ips-monitor-new-for-sale-colombo-15,https://ikman.lk/en/ad/acer-vero-series-cb272-p6bmiprx-27-inch144hz-full-hd-ips-monitor-new-for-sale-colombo-15,Computer Store.lk Pvt Ltd,True,2 months
6a4b4fd1b9a0110560f1a46d,EliteDisplay E243m is a 23.8-inch IPS Used Monitor (1920x1080) 60Hz,Other,23.8 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 23,500",23500,Used,Colombo,elitedisplay-e243m-is-a-238-inch-ips-used-monitor-1920x1080-60hz-for-sale-colombo,https://ikman.lk/en/ad/elitedisplay-e243m-is-a-238-inch-ips-used-monitor-1920x1080-60hz-for-sale-colombo,Western Digital Computer Systems,True,2 months
6a4b4d67859925af8a0de97d,Lenovo ThinkVision T2454pA is a 24-inch Used IPS Monitor 1920 x 1200,Lenovo,24 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 20,000",20000,Used,Colombo,lenovo-thinkvision-t2454pa-is-a-24-inch-used-ips-monitor-1920-x-1200-for-sale-colombo,https://ikman.lk/en/ad/lenovo-thinkvision-t2454pa-is-a-24-inch-used-ips-monitor-1920-x-1200-for-sale-colombo,Western Digital Computer Systems,True,2 months
6a4b4c5173b40007480de9ee,"Emark 24"" EW2427SH 144Hz IPS Full HD Frameless Gaming Monitor",Other,24 Inch,144Hz,1080p FHD,IPS,False,True,True,"Rs 29,990",29990,Brand New,Colombo,emark-24-ew2427sh-144hz-ips-full-hd-frameless-gaming-monitor-for-sale-colombo-15,https://ikman.lk/en/ad/emark-24-ew2427sh-144hz-ips-full-hd-frameless-gaming-monitor-for-sale-colombo-15,Myitem.lk (PVT) Ltd,True,2 months
6a4b4b7ffd12c5a46746570e,"MSI Pro MP251L E2 25"" Inch 120HZ Full HD IPS Frameless Monitor",MSI,25 Inch,120Hz,1080p FHD,IPS,False,False,True,"Rs 32,000",32000,Brand New,Colombo,msi-pro-mp251l-e2-25-inch-120hz-full-hd-ips-frameless-monitor-for-sale-colombo-44,https://ikman.lk/en/ad/msi-pro-mp251l-e2-25-inch-120hz-full-hd-ips-frameless-monitor-for-sale-colombo-44,Myitem.lk (PVT) Ltd,True,2 months
6a4b462d859925af8a0de92a,"MSI PRO MP243L E14 24.5"" Inch 144Hz 1ms FHD IPS Productivity Monitor",MSI,24.5 Inch,144Hz,1080p FHD,IPS,False,False,False,"Rs 33,500",33500,Brand New,Colombo,msi-pro-mp243l-e14-245-inch-144hz-1ms-fhd-ips-productivity-monitor-for-sale-colombo,https://ikman.lk/en/ad/msi-pro-mp243l-e14-245-inch-144hz-1ms-fhd-ips-productivity-monitor-for-sale-colombo,Computer Store.lk Pvt Ltd,True,2 months
6a4b4178b9a0110560f1a3a6,HP EliteDisplay E231 IPS 23-Inch Full HD (1080p) VGA Displ Monitor,HP,23 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 12,000",12000,Used,Colombo,hp-elitedisplay-e231-ips-23-inch-full-hd-1080p-vga-displ-monitor-for-sale-colombo,https://ikman.lk/en/ad/hp-elitedisplay-e231-ips-23-inch-full-hd-1080p-vga-displ-monitor-for-sale-colombo,Western Digital Computer Systems,True,2 months
6a4b4295c5f5a99e52f2f62b,"MSI PRO MP225 E12VL 21.5"" Inch 120Hz 1ms FHD Slim Frameless Monitor",MSI,21.5 Inch,120Hz,1080p FHD,Standard,False,False,True,"Rs 27,500",27500,Brand New,Colombo,msi-pro-mp225-e12vl-215-inch-120hz-1ms-fhd-slim-frameless-monitor-for-sale-colombo-1,https://ikman.lk/en/ad/msi-pro-mp225-e12vl-215-inch-120hz-1ms-fhd-slim-frameless-monitor-for-sale-colombo-1,Myitem.lk (PVT) Ltd,True,2 months
6a4b41a173b40007480de96c,"Dell P2319H 23"" inch Full HD IPS HDMI Frameless Used Monitor (No Cables)",Dell,23 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 19,500",19500,Used,Colombo,dell-p2319h-23-inch-full-hd-ips-hdmi-frameless-used-monitor-no-cables-for-sale-colombo-37,https://ikman.lk/en/ad/dell-p2319h-23-inch-full-hd-ips-hdmi-frameless-used-monitor-no-cables-for-sale-colombo-37,Myitem.lk (PVT) Ltd,True,2 months
6a4b4130e126491af78b030a,"MSI PRO MP225 E12VL 21.5"" Inch 120Hz 1ms FHD Slim Frameless Monitor",MSI,21.5 Inch,120Hz,1080p FHD,Standard,False,False,True,"Rs 26,500",26500,Brand New,Colombo,msi-pro-mp225-e12vl-215-inch-120hz-1ms-fhd-slim-frameless-monitor-for-sale-colombo,https://ikman.lk/en/ad/msi-pro-mp225-e12vl-215-inch-120hz-1ms-fhd-slim-frameless-monitor-for-sale-colombo,Computer Store.lk Pvt Ltd,True,2 months
6a4b409873b40007480de957,KOORUI G2711P FHD IPS 27INCH 200HZ BRAND NEW GAMING MONITOR,Other,27 Inch,200Hz,1080p FHD,IPS,False,True,False,"Rs 51,500",51500,Brand New,Colombo,koorui-g2711p-fhd-ips-27inch-200hz-brand-new-gaming-monitor-for-sale-colombo-19,https://ikman.lk/en/ad/koorui-g2711p-fhd-ips-27inch-200hz-brand-new-gaming-monitor-for-sale-colombo-19,Myitem.lk (PVT) Ltd,True,2 months
6a4b3f227ce620dc4291e012,HP P223 Monitor,HP,Unknown,60Hz,Unknown,Standard,False,False,False,"Rs 8,000",8000,Used,Kegalle,hp-p223-used-like-good-condition-for-sale-kegalle,https://ikman.lk/en/ad/hp-p223-used-like-good-condition-for-sale-kegalle,,False,2 months
6a4b37232d3c96e3dff2f57c,"Samsung 24"" Inch Full HD IPS Frameless HDMI Gaming Used Monitor",Samsung,24 Inch,60Hz,1080p FHD,IPS,False,True,True,"Rs 21,000",21000,Used,Colombo,samsung-24-inch-full-hd-ips-frameless-hdmi-gaming-used-monitor-for-sale-colombo-39,https://ikman.lk/en/ad/samsung-24-inch-full-hd-ips-frameless-hdmi-gaming-used-monitor-for-sale-colombo-39,Myitem.lk (PVT) Ltd,True,2 months
6a4b299b8d7d9da79f91dee5,HP EliteDisplay E232 Monitor IPS HDMI VGA Support,HP,Unknown,60Hz,HD,IPS,False,False,False,"Rs 14,000",14000,Used,Colombo,hp-elitedisplay-e232-monitor-ips-hdmi-vga-support-for-sale-colombo,https://ikman.lk/en/ad/hp-elitedisplay-e232-monitor-ips-hdmi-vga-support-for-sale-colombo,Western Digital Computer Systems,True,2 months
6a4a9dc3272cfdd921cc5d77,"24"" Frameless LED Monitor",Other,24 Inch,60Hz,1080p FHD,Standard,False,False,True,"Rs 17,500",17500,Used,Matara,24-frame-less-led-monitor-with-worrenty-for-sale-matara,https://ikman.lk/en/ad/24-frame-less-led-monitor-with-worrenty-for-sale-matara,,False,2 months
6a4a96fe02f87d2f0e79dbee,Dell Monitor ( 22 Inches ),Dell,22 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 14,000",14000,Used,Colombo,dell-monitor-22-inches-for-sale-colombo,https://ikman.lk/en/ad/dell-monitor-22-inches-for-sale-colombo,,False,2 months
6a4a7bfb64fc0e507d066c0f,Monitor,Other,Unknown,60Hz,Unknown,Standard,False,False,False,"Rs 150,000",150000,Used,Colombo,brand-new-computer-for-sale-colombo,https://ikman.lk/en/ad/brand-new-computer-for-sale-colombo,,False,2 months
6a4a6386aaa4fa8ec25623e2,Anmite 16-Inch Portable Touch Screen Monitor,Other,16 Inch,60Hz,Unknown,Standard,False,False,False,"Rs 39,500",39500,Used,Kandy,anmite-16-inch-portable-touch-screen-monitor-for-sale-kandy,https://ikman.lk/en/ad/anmite-16-inch-portable-touch-screen-monitor-for-sale-kandy,,False,2 months
6a4a57e2c67dfe38d7d676db,34 Inch ViewSonic Monitor VA3456-MHDJ,Viewsonic,34 Inch,60Hz,HD,Standard,False,False,False,"Rs 100,000",100000,Used,Colombo,34-inch-viewsonic-monitor-va3456-mhdj-for-sale-colombo,https://ikman.lk/en/ad/34-inch-viewsonic-monitor-va3456-mhdj-for-sale-colombo,,False,2 months
6a4a4aa164fc0e507d066aef,"24"" 2K Monitor QHD IPS WIDE (2560 × 1440)",Other,24 Inch,60Hz,2K QHD,IPS,False,False,False,"Rs 22,250",22250,Used,Gampaha,24-2k-monitor-qhd-ips-wide-2560-x-1440-for-sale-gampaha,https://ikman.lk/en/ad/24-2k-monitor-qhd-ips-wide-2560-x-1440-for-sale-gampaha,ShaTech Zone,True,2 months
6a4a49e8e15aee68df2fe6d5,"MONITOR 22"" WIDE LED",Other,22 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 10,450",10450,Used,Gampaha,monitor-22-wide-led-for-sale-gampaha-5,https://ikman.lk/en/ad/monitor-22-wide-led-for-sale-gampaha-5,ShaTech Zone,True,2 months
6a4a3778c67dfe38d7d675f5,"Acer EK251 P6BI 25"" Inch 144Hz IPS HDMI Frameless Gaming Monitor",Acer,25 Inch,144Hz,HD,IPS,False,True,True,"Rs 31,500",31500,Brand New,Colombo,acer-ek251-p6bi-25-inch-144hz-ips-hdmi-frameless-gaming-monitor-for-sale-colombo-36,https://ikman.lk/en/ad/acer-ek251-p6bi-25-inch-144hz-ips-hdmi-frameless-gaming-monitor-for-sale-colombo-36,Computer Store.lk Pvt Ltd,True,2 months
6a4a341fe15aee68df2fe623,"Asus 25"" VA259HGA 120Hz IPS Eye Care Gaming Monitor",Asus,25 Inch,120Hz,Unknown,IPS,False,True,False,"Rs 34,500",34500,Brand New,Colombo,asus-25-va259hga-120hz-ips-eye-care-gaming-monitor-for-sale-colombo-43,https://ikman.lk/en/ad/asus-25-va259hga-120hz-ips-eye-care-gaming-monitor-for-sale-colombo-43,Computer Store.lk Pvt Ltd,True,2 months
6a4a33c8e6981a27a9de22a0,"Msi Pro MP251L E2 25"" Inch 120Hz Full HD IPS Frameless Brand New Monitor",MSI,25 Inch,120Hz,1080p FHD,IPS,False,False,True,"Rs 32,000",32000,Brand New,Colombo,msi-pro-mp251l-e2-25-inch-120hz-full-hd-ips-frameless-brand-new-monitor-for-sale-colombo-43,https://ikman.lk/en/ad/msi-pro-mp251l-e2-25-inch-120hz-full-hd-ips-frameless-brand-new-monitor-for-sale-colombo-43,Computer Store.lk Pvt Ltd,True,2 months
