title,Brand_Cleaned,Model_Cleaned,CPU_Cleaned,Generation_Cleaned,RAM_GB,Storage_Capacity_GB,Storage_Type,GPU_Tier,Is_Touchscreen,Condition_Cleaned,Location_Cleaned,Price_Cleaned
HP Core i5 8th Gen 4GB RAM 1TB HDD Professional Laptop,Hp,Standard / Other,Core i5,8,4.0,1024.0,HDD,Integrated,0,Used,Gampaha,59990.0
HP ProBook 440 G5 Core i5 8250U–8th Gen 8GB RAM 256GB SSD+1TB HDD,Hp,Probook,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,87990.0
Dell Latitude 5430 - i5 12th Gen,Dell,Latitude,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Colombo,137500.0
Lenovo CELERON N4000 4GB RAM Professional Laptop,Lenovo,Standard / Other,Celeron,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,34990.0
"Laptop i5 7th Gen 8GB RAM|Dell Latitude 3480|Wi-Fi - SSD,RAM Can Upgrade",Dell,Latitude,Core i5,7,8.0,256.0,SSD,Integrated,0,Used,Colombo,59950.0
Lenovo Core i7 8Gen 8GB RAM 2TB HDD Radeon Graphics Professional Laptops,Lenovo,Standard / Other,Core i7,8,8.0,2048.0,HDD,Other Dedicated,0,Used,Gampaha,74990.0
Lenovo ThinkPad T490 - i5 8th Generation,Lenovo,Thinkpad,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Kandy,90000.0
Dell Gaming Nvidia VGA Core i5 10th Gen/16GB RAM/512GB NVMe,Dell,Standard / Other,Core i5,10,16.0,512.0,SSD,Other Dedicated,0,Used,Colombo,119500.0
Dell Latitude 5510 i7 10th Gen UHD Graphics,Dell,Latitude,Core i7,10,16.0,512.0,SSD,Other Dedicated,0,Used,Colombo,95000.0
HP Elitebook 850 G8 - Core i7-11th Gen 16GB Ram 512GB NVMe,Hp,Elitebook,Core i7,11,16.0,512.0,SSD,Integrated,0,Used,Colombo,159500.0
Dell Latitude 7490 - i5 8th Gen,Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,86000.0
Dell Latitude - i7 10th Gen 14 Inches,Dell,Latitude,Core i7,10,16.0,512.0,SSD,Integrated,0,Used,Colombo,104000.0
HP EliteBook i5 10th Gen - 15.6 Inches,Hp,Elitebook,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Kandy,134000.0
"Dell Latitude 5500/ Core i5 8th Gen/8GB Ram/256GB NVMe SSD/15.6"" FHD IPS",Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,94500.0
"HP Elitebook 840 G6/Core i5 11th Gen/8GB Ram/256GB NVMe/14"" FHD IPS",Hp,Elitebook,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,124500.0
Hp ProBook 630 G4,Hp,Probook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Other,85000.0
"Laptop i5 8th Gen|Dell Latitude 3490|8GB RAM|512GB NVME|14"" FHD|WiFi",Dell,Latitude,Core i5,8,8.0,512.0,SSD,Integrated,0,Used,Gampaha,82950.0
Dell Latitude 5520 Core i7 -1185G7 11th Gen -16GB 512GB Laptop,Dell,Latitude,Core i7,11,16.0,512.0,SSD,Integrated,0,Used,Colombo,149000.0
Hp Elitebook 840 G7 - I5 10TH GEN + 8GB RAM /256GB SSD -14 Inch -Laptop,Hp,Elitebook,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,90000.0
ASUS VIVOBOOK intel Core 5 120U 8GB DDR5 Ram 512GB NVMe Super Fast SSD,Asus,Vivobook,Other / Dual Core,8,4.0,512.0,SSD,Integrated,0,Used,Colombo,205000.0
Hp Elitebook 840 G7- I5 10th Gen + 8GB RAM /256GB SSD 14 Inch Laptop~^;/,Hp,Elitebook,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,89999.0
MSI Lap,Msi,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,220000.0
Dell Latitude E5430 I5,Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,80000.0
"Dell Latitude 5420 - i5 11th Gen -256GB NVME 8GB RAM /14 Inch -Laptop,",Dell,Latitude,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,94000.0
Dell Latitude 5480 -Core i5 6th Gen -8GB RAM /256GB SSD 14 Inch Laptop,Dell,Latitude,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Colombo,59999.0
HP Core i5 6th Gen 8GB SSD Laptop,Hp,Standard / Other,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Colombo,45000.0
HP ELITEBOOK 640 G9 -Core I5 12TH GEN - 16GB RAM /512GB NVME SSD +LAPTOP,Hp,Elitebook,Core i5,12,16.0,512.0,SSD,Integrated,0,Used,Colombo,142000.0
Lenovo ThinkPad Core i5 8Gen 8GB RAM 256GB NVME Professional Laptop,Lenovo,Thinkpad,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Gampaha,64990.0
HP Omnibook 5 Flip 14 Core 7 150U +16GB RAM /512GB Nvme SSD / Laptop~-.>,Hp,Standard / Other,Other / Dual Core,8,16.0,512.0,SSD,Integrated,1,Used,Colombo,339000.0
"Lenovo ThinkPad X13 Core i5 10th Gen/16GB Ram/256GB NVMe/14"" FHD",Lenovo,Thinkpad,Core i5,10,16.0,256.0,SSD,Integrated,0,Used,Colombo,114500.0
Lenovo Laptop 17'' | 8/256GB SSD 2.4 GHz,Lenovo,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Batticaloa,47500.0
Lenovo T480S - I5 8TH GEN -14 INCH /8GB RAM -256GB SSD -NEW STOCK Laptop,Lenovo,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,75000.0
Dell Latitude 5440 i5 13th Gen With Box 8GB RAM 256GB SSD Laptop~^/,Dell,Latitude,Core i5,13,8.0,256.0,SSD,Integrated,0,Used,Colombo,155000.0
Lenovo T580 - I5 8TH GEN -15.6 INCH /8GB RAM -256GB SSD LAPTOP,Lenovo,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,85000.0
Lenovo Loq 15 i7 13th Gen HX RTX 5060 8GB VGA + Gaming New Laptop~-.>,Lenovo,Loq,Core i7,13,16.0,512.0,SSD,Other Dedicated,0,Used,Colombo,457000.0
Asus X555L Core i5 Laptop,Asus,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Gampaha,47000.0
Acer Aspire Core i7 8th Gen/8GB Ram/256GB NVMe/Nvidia MX130 2GB VGA,Acer,Aspire,Core i7,8,8.0,256.0,SSD,Other Dedicated,0,Used,Colombo,106000.0
HP ProBook 640 G5 Core i5 8635U–8th Gen 8GB RAM 256GB SSD+500GB HDD,Hp,Probook,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,85000.0
Samsung Laptop,Samsung,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Batticaloa,69000.0
Dell Core i5 8250U–8th Gen Radeon 520 2GB VGA 8GB RAM 128GB SSD,Dell,Standard / Other,Core i5,8,8.0,128.0,SSD,Other Dedicated,0,Used,Ratnapura,82990.0
Dell Latitude 5420 | Core i5 11th Gen 8GB RAM 256GB SSD,Dell,Latitude,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,105000.0
Dell Latitude E7270 Core i7 6600U–6th Gen 8GB RAM 256GB SSD,Dell,Latitude,Core i7,6,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,69990.0
Dell Latitude 3400 Core i5 8265U–8th Gen 8GB RAM 256GB SSD,Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,69990.0
Dell Core i3 1005G1–10th Gen 15.6-inch 4GB/8GB RAM 128GB SSD /1TB HDD,Dell,Standard / Other,Core i3,10,8.0,128.0,SSD,Integrated,0,Used,Ratnapura,67990.0
Lenovo Core i7–4810MQ NVIDIA GT 730M VGA 8GB RAM 128GB or 256GB SSD,Lenovo,Standard / Other,Core i7,8,8.0,256.0,SSD,Other Dedicated,0,Used,Ratnapura,65000.0
Dell Latitude 3480 Core i5–7th Gen 8GB RAM 256GB SSD,Dell,Latitude,Core i5,7,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,59990.0
Dell i5 8th Gen Touch Screen Laptop,Dell,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,1,Used,Colombo,72500.0
HP ProBook 640 G1 Core i3–42100M 8GB RAM 256GB SSD,Hp,Probook,Core i3,8,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,55000.0
MSI Core I3 13th Gen 8GB RAM 512GB NVMe Professional Laptops,Msi,Standard / Other,Core i3,13,8.0,512.0,SSD,Integrated,0,Used,Gampaha,89990.0
Dell UltraSharp U3014T 30-inch PremierColor 2K 2560 × 1600 Monitor,Dell,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Ratnapura,39990.0
i5 Laptop 11th Gen,Other,Standard / Other,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Kandy,89900.0
HP Victus Intel Core i5 13TH GEN DDR4 16GB RAM 512GB SSD RTX 3050 6GBC,Hp,Victus,Core i5,13,16.0,512.0,SSD,RTX 30-Series,0,Used,Colombo,265000.0
"Lenovo ThinkPad T480s Intel Core I5 8th Gen 8GB DDR4 RAM 256GB NVMe 14""",Lenovo,Thinkpad,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,69990.0
"Dell Latitude 5410 i5 10TH GEN 8GB RAM 256GB SSD 14"" Laptop",Dell,Latitude,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,85000.0
Lenovo Thinkpad Yoga X390 i5 8th Gen 16GB 2 in 1 Rotatable Screen,Lenovo,Thinkpad,Core i5,8,8.0,256.0,SSD,Integrated,1,Used,Colombo,87500.0
Dell i5 10th Gen Laptop,Dell,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Kandy,83900.0
Apple MacBook Pro 2018 Touch Bar,Apple,Macbook Pro,Other / Dual Core,8,4.0,256.0,SSD,Integrated,1,Used,Colombo,105000.0
Dell I5 8th Gen Laptop,Dell,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Kandy,75990.0
Bravo 15,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,140000.0
Dell Latitude 5590 i7 8th Gen 15.6 inch FHD,Dell,Latitude,Core i7,8,16.0,512.0,SSD,Integrated,0,Used,Colombo,85000.0
HP Core i5 13th Gen 8GB RAM 512GB NVMe Professional Laptop,Hp,Standard / Other,Core i5,13,8.0,512.0,SSD,Integrated,0,Used,Gampaha,134990.0
Acer Aspire Core i3 13th Gen 8GB RAM 512GB NVMe Professional Laptop,Acer,Aspire,Core i3,13,8.0,512.0,SSD,Integrated,0,Used,Gampaha,84990.0
Dell Core I3 12th Gen 8GB RAM 256GB NVMe Professional Laptops,Dell,Standard / Other,Core i3,12,8.0,256.0,SSD,Integrated,0,Used,Gampaha,74990.0
HP AMD Ryzen 7 5700U 8GB RAM 512GB NVME Professional Laptop,Hp,Standard / Other,Ryzen 7,8,8.0,512.0,SSD,Integrated,0,Used,Gampaha,109990.0
Laptop i5 i7 6th-11th Gen|8/16GB RAM|256/512GB NVME SSD|GTX 1050TI 4GB,Other,Standard / Other,Core i7,11,16.0,512.0,SSD,GTX Series,0,Used,Gampaha,91450.0
Dell Latitude 5590 i5 8th Gen 15.6 inch FHD,Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,79500.0
Lenovo Thinkpad T470 i7 7th Gen Nvidia GeForce Dedicated 2GB VGA,Lenovo,Thinkpad,Core i7,7,16.0,512.0,SSD,Other Dedicated,0,Used,Colombo,79500.0
Lenovo Core i5 8Gen 20GB RAM 256GB NVMe Professional Laptop,Lenovo,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Gampaha,69990.0
HP Core i5 7th Gen 8GB RAM 500GB HDD Professional Laptop,Hp,Standard / Other,Core i5,7,8.0,256.0,HDD,Integrated,0,Used,Gampaha,49990.0
HP Core i5 11th Gen 8GB RAM 1TB HDD Professional Laptop,Hp,Standard / Other,Core i5,11,8.0,1024.0,HDD,Integrated,0,Used,Gampaha,74990.0
"Laptop i5 i7 6th 10th Gen 8/16GB RAM|256/512GB NVME SSD|WiFi|14"" 15.6""",Other,Standard / Other,Core i7,10,16.0,512.0,SSD,Integrated,0,Used,Gampaha,59950.0
Hp Laptop,Hp,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Jaffna,150000.0
Thinkpad L14 Core i5 -11th Gen |8GB|USA Imported Laptops New,Other,Standard / Other,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,97500.0
Apple MacBook Pro M3 18GB / 512GB,Apple,Macbook Pro,Apple M3,14,16.0,512.0,SSD,Integrated,0,Used,Colombo,499900.0
Apple MacBook Pro M3 8GB/512GB,Apple,Macbook Pro,Apple M3,14,16.0,512.0,SSD,Integrated,0,Used,Kalutara,349900.0
HP Notebook 12TH Gen NVMe 8GB Laptop,Hp,Notebook,Other / Dual Core,12,4.0,256.0,SSD,Integrated,0,Used,Colombo,79990.0
Dell Vostro i5 10th Gen Laptop,Dell,Vostro,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,64500.0
Victus 4050,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,250000.0
HP ProBook G7 Core i5 10TH Gen Laptop (New With Box),Hp,Probook,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,90000.0
Acer Nitro 5,Acer,Nitro,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Galle,78000.0
HP ELITEBOOK 840 G8 – INTEL CORE I5 11TH GEN /8GB RAM / 256GB NVME SSD,Hp,Elitebook,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,107000.0
HP Probook Core i7 10th Gen/16GB Ram/512GB NVMe/Nvidia MX250 2GB VGA,Hp,Probook,Core i7,10,16.0,512.0,SSD,Other Dedicated,0,Used,Colombo,139500.0
MSI Cyborg 15 A13 | i7-13620H RTX 4050 6GB 16GB RAM 512GB SSD,Msi,Cyborg,Core i7,13,16.0,512.0,SSD,RTX 40-Series,0,Used,Batticaloa,260000.0
Asus Tuf F15 | Intel i7-11600H RTX 3060,Asus,Tuf,Core i7,11,16.0,512.0,SSD,RTX 30-Series,0,Used,Matara,245000.0
Dell Inspiron 3501,Dell,Inspiron,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kurunegala,78000.0
Dell i7 7th Gen Laptop,Dell,Standard / Other,Core i7,7,16.0,512.0,SSD,Integrated,0,Used,Other,64000.0
Asus ExpertBook Intel Core i7 12th Gen Laptop,Asus,Expertbook,Core i7,12,16.0,512.0,SSD,Integrated,0,Used,Matara,230000.0
Dell Laptop,Dell,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,85000.0
Lenovo Laptop i3 11th Generation,Lenovo,Standard / Other,Core i3,11,8.0,256.0,SSD,Integrated,0,Used,Other,80000.0
Asus i3 13th Gen Laptop,Asus,Standard / Other,Core i3,13,8.0,256.0,SSD,Integrated,0,Used,Galle,89000.0
Asus TUF Gaming A15 (FA507NUR) RTX4050,Asus,Tuf,Other / Dual Core,8,4.0,256.0,SSD,RTX 40-Series,0,Used,Colombo,298000.0
Dell Latitude 5410,Dell,Latitude,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Other,97000.0
Acer i5 6th Gen Laptop,Acer,Standard / Other,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Jaffna,59900.0
HP ProBook 640 G8 11th Gen - Core i5,Hp,Probook,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Kandy,121000.0
Lenovo ThinkPad T490 - i5 8th Gen,Lenovo,Thinkpad,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Kurunegala,90000.0
Dell Laptop,Dell,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Other,40000.0
Lenovo Intel Core I3 Laptop,Lenovo,Standard / Other,Core i3,8,8.0,256.0,SSD,Integrated,0,Used,Other,21000.0
i3 13th Gen ASUS Laptop,Asus,Standard / Other,Core i3,13,8.0,256.0,SSD,Integrated,0,Used,Gampaha,150000.0
HP Laptop 15,Hp,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,120000.0
Lenovo Intel Core i7 13th Gen Laptop,Lenovo,Standard / Other,Core i7,13,16.0,512.0,SSD,Integrated,0,Used,Colombo,185000.0
HP Core i5- 6th Generation Laptop,Hp,Standard / Other,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Kandy,39500.0
Gaming MSI i5 12Gen H Processor 16/512GB RTX 4GB,Msi,Standard / Other,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Other,169000.0
HP Laptop,Hp,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kurunegala,42000.0
i3 10th Gen Laptop,Other,Standard / Other,Core i3,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,53500.0
"Asus ExpertBook B3606CCA Ultra 7 255H/ 16GB/ 512GB SSD/ 16""",Asus,Expertbook,Other / Dual Core,8,4.0,512.0,SSD,Integrated,0,Used,Colombo,445000.0
HP EliteBook G1 11EE Laptop,Hp,Elitebook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,20000.0
Apple MacBook Pro 2015,Apple,Macbook Pro,Other / Dual Core,6,4.0,256.0,SSD,Integrated,0,Used,Colombo,60000.0
Asus Vivo Book 15 X512 Jp | I5 10th Gen 8GB Ram 256GB Ssd Mx330 2GB,Asus,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Jaffna,65000.0
MSI Modern 15 B13M i3 13 GEN,Msi,Modern,Core i3,13,8.0,256.0,SSD,Integrated,0,Used,Colombo,125000.0
Dell Chromebook- Touchscreen,Dell,Chromebook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,1,Used,Other,28000.0
Acer Nitro 5,Acer,Nitro,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kalutara,430000.0
Dell Latitude 5300 | i3 8th Gen 8GB RAM 512GB SSD Genuine Charger,Dell,Latitude,Core i3,8,8.0,512.0,SSD,Integrated,0,Used,Colombo,68000.0
HP ProBook 430 G7 | i3 10th Gen 8GB RAM 256GB SSD Genuine Charger,Hp,Probook,Core i3,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,78000.0
Dell i3 6th Gen Laptop,Dell,Standard / Other,Core i3,6,8.0,256.0,SSD,Integrated,0,Used,Colombo,45000.0
Ikon Notebook,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Batticaloa,100000.0
HP Probook i7 6th Gen Laptop,Hp,Probook,Core i7,6,16.0,512.0,SSD,Integrated,0,Used,Colombo,63000.0
Dell Pentium Laptop,Dell,Standard / Other,Pentium,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,34000.0
HP AMD Ryzen 3 Laptop,Hp,Standard / Other,Ryzen 3,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,57000.0
Dell i3 11th Gen Laptop,Dell,Standard / Other,Core i3,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,72000.0
Asus i3 8th Gen Laptop,Asus,Standard / Other,Core i3,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,42000.0
HP i3 11th Gen Laptop,Hp,Standard / Other,Core i3,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,58000.0
Dell Celeron Laptop,Dell,Standard / Other,Celeron,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,37000.0
Ctl Celeron Laptop,Other,Standard / Other,Celeron,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,36000.0
Lenovo Chromebook (Touch) 360,Lenovo,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,1,Used,Colombo,27000.0
HP i5 13th Gen Laptop,Hp,Standard / Other,Core i5,13,8.0,256.0,SSD,Integrated,0,Used,Colombo,135000.0
HP Elitebook i5 8th Gen,Hp,Elitebook,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,82000.0
HP i7 8th Gen Laptop,Hp,Standard / Other,Core i7,8,16.0,512.0,SSD,Integrated,0,Used,Colombo,92000.0
Lenovo IdeaPad Flex 5,Lenovo,Ideapad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,105000.0
Apple Macbook Air 2017,Apple,Macbook Air,Other / Dual Core,6,4.0,256.0,SSD,Integrated,0,Used,Colombo,65000.0
HP i5 10th Gen Laptop,Hp,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,63000.0
Lenovo Ideapad AMD Athlon Silver 3050U,Lenovo,Ideapad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,73000.0
MSI i3 13th Gen Laptop,Msi,Standard / Other,Core i3,13,8.0,256.0,SSD,Integrated,0,Used,Colombo,92000.0
Singer Celeron Laptop,Other,Standard / Other,Celeron,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,30000.0
Asus Celeron Laptop,Asus,Standard / Other,Celeron,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,37000.0
Acer Intel Core 3 Laptop,Acer,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,105000.0
Dell i3 11th Gen Laptop,Dell,Standard / Other,Core i3,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,58000.0
Dell i5 7th Gen Laptop,Dell,Standard / Other,Core i5,7,8.0,256.0,SSD,Integrated,0,Used,Colombo,52000.0
Asus Vivobook i3 13th Gen,Asus,Vivobook,Core i3,13,8.0,256.0,SSD,Integrated,0,Used,Colombo,87000.0
Ewis i3 7th GEN Laptop,Other,Standard / Other,Core i3,7,8.0,256.0,SSD,Integrated,0,Used,Colombo,39000.0
HP i3 12th GEN Laptop,Hp,Standard / Other,Core i3,12,8.0,256.0,SSD,Integrated,0,Used,Colombo,71500.0
Toshiba Laptop,Toshiba,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,25000.0
Apple Macbook Pro i7 (2020),Apple,Macbook Pro,Core i7,12,16.0,512.0,SSD,Integrated,0,Used,Colombo,157000.0
Acer N150 Laptop,Acer,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,85000.0
Acer i3 N305 Laptop,Acer,Standard / Other,Core i3,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,100000.0
Asus Vivobook 15 i3 13th Generation,Asus,Vivobook,Core i3,13,8.0,256.0,SSD,Integrated,0,Used,Kandy,140000.0
Acer i3 N305 Touch 360,Acer,Standard / Other,Core i3,8,8.0,256.0,SSD,Integrated,1,Used,Colombo,87000.0
Asus Expertbook i5 12th Gen,Asus,Expertbook,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Colombo,132000.0
Acer i5 8th Gen Laptop,Acer,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,47000.0
Lenovo i5 12th Gen laptop,Lenovo,Standard / Other,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Colombo,107000.0
Lenovo i5 13th Gen Laptop,Lenovo,Standard / Other,Core i5,13,8.0,256.0,SSD,Integrated,0,Used,Colombo,127000.0
Apple MacBook Air M2 (2022) - Midnight,Apple,Macbook Air,Apple M2,13,16.0,512.0,SSD,Integrated,0,Used,Colombo,245000.0
Acer i5 12th GEN laptop,Acer,Standard / Other,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Colombo,117500.0
Dell i5 6th GEN laptop,Dell,Standard / Other,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Colombo,57000.0
Dell i5 5th Gen,Dell,Standard / Other,Core i5,5,8.0,256.0,SSD,Integrated,0,Used,Colombo,43000.0
Asus Tuf F16,Asus,Tuf,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Other,360000.0
Avita AMD A6 Laptop,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kalutara,45000.0
Acer i5 13th gen,Acer,Standard / Other,Core i5,13,8.0,256.0,SSD,Integrated,0,Used,Colombo,135000.0
Mini 2014,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,35000.0
Lenovo Ideapad Core 5 120u Touch 360,Lenovo,Ideapad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,1,Used,Colombo,182000.0
Dell Laptop,Dell,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,35000.0
Acer Chromebook Laptop,Acer,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,27000.0
MSI i7 10th GEN Laptop,Msi,Standard / Other,Core i7,10,16.0,512.0,SSD,Integrated,0,Used,Colombo,155000.0
Dell Latitude - 7480 Bissnus Class Premium Laptop,Dell,Latitude,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,76500.0
Msi Modern 15,Msi,Modern,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,235000.0
Dell i3 5th GEN Laptop (Touch),Dell,Standard / Other,Core i3,5,8.0,256.0,SSD,Integrated,1,Used,Colombo,39000.0
Dell i3 7gen,Dell,Standard / Other,Core i3,7,8.0,256.0,SSD,Integrated,0,Used,Galle,70000.0
Acer i5 12th GEN Laptop,Acer,Standard / Other,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Colombo,117000.0
Asus i3 13th Gen Laptop,Asus,Standard / Other,Core i3,13,8.0,256.0,SSD,Integrated,0,Used,Colombo,87000.0
Dell Latitude 7420 - i7 11th Gen Metal Body,Dell,Latitude,Core i7,11,16.0,512.0,SSD,Integrated,0,Used,Colombo,136500.0
Lenovo ThinkPad T14s - i7 11th Gen 32GB RAM,Lenovo,Thinkpad,Core i7,11,32.0,512.0,SSD,Integrated,0,Used,Colombo,183000.0
Dell Latitude 5430 - i5 12th Gen,Dell,Latitude,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Kurunegala,137500.0
Dell Latitude 5490 - i5 8th Gen Laptop,Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,83000.0
Lenovo ThinkPad X1 Carbon - i7 11th Gen,Lenovo,Thinkpad,Core i7,11,16.0,512.0,SSD,Integrated,0,Used,Kandy,180000.0
HP EliteBook 845 G8,Hp,Elitebook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,119000.0
Used Notebook For Sale,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,40000.0
HP i3 11th Gen Laptop,Hp,Standard / Other,Core i3,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,59000.0
Dell i7 13th Gen Laptop,Dell,Standard / Other,Core i7,13,16.0,512.0,SSD,Integrated,0,Used,Colombo,152000.0
HP I5-6th Gen Laptop,Hp,Standard / Other,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Colombo,41000.0
Asus Zenbook,Asus,Zenbook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,350000.0
Core i3,Other,Standard / Other,Core i3,8,8.0,256.0,SSD,Integrated,0,Used,Batticaloa,36500.0
